"id";"textsuggest";"subtext";"extrasearch";"extradisplay";"type";"action";"value";"popularity";"thumbnail_url";"phonetic"
"CI_930";"Zhu Cheng City";"Asia/Shanghai";;;"Cities";;;1000000;;
"CI_931";"Villavicencio";"America/Bogota";;;"Cities";;;321717;;
"CI_932";"Valledupar";"America/Bogota";;;"Cities";;;308237;;
"CI_933";"Tunja";"America/Bogota";;;"Cities";;;117479;;
"CI_934";"Tuluá";"America/Bogota";;;"Cities";;;165501;;
"CI_935";"Soledad";"America/Bogota";;;"Cities";;;342556;;
"CI_936";"Sogamoso";"America/Bogota";;;"Cities";;;126551;;
"CI_937";"Soacha";"America/Bogota";;;"Cities";;;313945;;
"CI_938";"Sincelejo";"America/Bogota";;;"Cities";;;261187;;
"CI_939";"Santa Marta";"America/Bogota";;;"Cities";;;431781;;
"CI_940";"Popayán";"America/Bogota";;;"Cities";;;258653;;
"CI_941";"Pereira";"America/Bogota";;;"Cities";;;440118;;
"CI_942";"Pasto";"America/Bogota";;;"Cities";;;382236;;
"CI_943";"Palmira";"America/Bogota";;;"Cities";;;247986;;
"CI_944";"Neiva";"America/Bogota";;;"Cities";;;352855;;
"CI_945";"Montería";"America/Bogota";;;"Cities";;;272420;;
"CI_946";"Medellín";"America/Bogota";;;"Cities";;;1999979;;
"CI_947";"Manizales";"America/Bogota";;;"Cities";;;357814;;
"CI_948";"Malambo";"America/Bogota";;;"Cities";;;101534;;
"CI_949";"Maicao";"America/Bogota";;;"Cities";;;130348;;
"CI_950";"Magangué";"America/Bogota";;;"Cities";;;100313;;
"CI_951";"Itagüí";"America/Bogota";;;"Cities";;;281853;;
"CI_952";"Ibagué";"America/Bogota";;;"Cities";;;421685;;
"CI_953";"Girón";"America/Bogota";;;"Cities";;;108466;;
"CI_954";"Girardot";"America/Bogota";;;"Cities";;;130289;;
"CI_955";"Floridablanca";"America/Bogota";;;"Cities";;;252267;;
"CI_956";"Florencia";"America/Bogota";;;"Cities";;;130337;;
"CI_957";"Envigado";"America/Bogota";;;"Cities";;;163007;;
"CI_958";"Dos Quebradas";"America/Bogota";;;"Cities";;;179583;;
"CI_959";"Cúcuta";"America/Bogota";;;"Cities";;;721398;;
"CI_960";"Cartago";"America/Bogota";;;"Cities";;;134827;;
"CI_961";"Cartagena";"America/Bogota";;;"Cities";;;952024;;
"CI_962";"Cali";"America/Bogota";;;"Cities";;;2392877;;
"CI_963";"Buga";"America/Bogota";;;"Cities";;;118004;;
"CI_964";"Buenaventura";"America/Bogota";;;"Cities";;;240387;;
"CI_965";"Bucaramanga";"America/Bogota";;;"Cities";;;571820;;
"CI_966";"Bogotá";"America/Bogota";;;"Cities";;;7102602;;
"CI_967";"Bello";"America/Bogota";;;"Cities";;;392939;;
"CI_968";"Barranquilla";"America/Bogota";;;"Cities";;;1380425;;
"CI_969";"Barrancabermeja";"America/Bogota";;;"Cities";;;191403;;
"CI_970";"Armenia";"America/Bogota";;;"Cities";;;315328;;
"CI_971";"San José";"America/Costa Rica";;;"Cities";;;335007;;
"CI_972";"Santiago de Cuba";"America/Havana";;;"Cities";;;555865;;
"CI_973";"Santa Clara";"America/Havana";;;"Cities";;;250512;;
"CI_974";"Sancti Spíritus";"America/Havana";;;"Cities";;;127069;;
"CI_975";"Pinar del Río";"America/Havana";;;"Cities";;;186990;;
"CI_976";"Palma Soriano";"America/Havana";;;"Cities";;;102826;;
"CI_977";"Matanzas";"America/Havana";;;"Cities";;;146733;;
"CI_978";"Manzanillo";"America/Havana";;;"Cities";;;128188;;
"CI_979";"Las Tunas";"America/Havana";;;"Cities";;;203684;;
"CI_980";"Havana";"America/Havana";;;"Cities";;;2163824;;
"CI_981";"Holguín";"America/Havana";;;"Cities";;;319102;;
"CI_982";"Guantánamo";"America/Havana";;;"Cities";;;272801;;
"CI_983";"Cienfuegos";"America/Havana";;;"Cities";;;186644;;
"CI_984";"Ciego de Ávila";"America/Havana";;;"Cities";;;142027;;
"CI_985";"Camagüey";"America/Havana";;;"Cities";;;347562;;
"CI_986";"Bayamo";"America/Havana";;;"Cities";;;192632;;
"CI_987";"Praia";"Atlantic/Cape Verde";;;"Cities";;;113364;;
"CI_988";"Willemstad";"America/Curacao";;;"Cities";;;125000;;
"CI_989";"Nicosia";"Asia/Nicosia";;;"Cities";;;200452;;
"CI_990";"Limassol";"Asia/Nicosia";;;"Cities";;;154000;;
"CI_991";"Prague";"Europe/Prague";;;"Cities";;;1165581;;
"CI_992";"Plzeň";"Europe/Prague";;;"Cities";;;164180;;
"CI_993";"Ostrava";"Europe/Prague";;;"Cities";;;313088;;
"CI_994";"Olomouc";"Europe/Prague";;;"Cities";;;101268;;
"CI_995";"Brno";"Europe/Prague";;;"Cities";;;369559;;
"CI_996";"Würzburg";"Europe/Berlin";;;"Cities";;;133731;;
"CI_997";"Wuppertal";"Europe/Berlin";;;"Cities";;;360797;;
"CI_998";"Wolfsburg";"Europe/Berlin";;;"Cities";;;123064;;
"CI_999";"Witten";"Europe/Berlin";;;"Cities";;;101247;;
"CI_1000";"Wiesbaden";"Europe/Berlin";;;"Cities";;;272432;;
"CI_1001";"Ulm";"Europe/Berlin";;;"Cities";;;120451;;
"CI_1002";"Trier";"Europe/Berlin";;;"Cities";;;100129;;
"CI_1003";"Stuttgart";"Europe/Berlin";;;"Cities";;;589793;;
"CI_1004";"Solingen";"Europe/Berlin";;;"Cities";;;164359;;
"CI_1005";"Siegen";"Europe/Berlin";;;"Cities";;;107242;;
"CI_1006";"Saarbrücken";"Europe/Berlin";;;"Cities";;;181227;;
"CI_1007";"Rostock";"Europe/Berlin";;;"Cities";;;198293;;
"CI_1008";"Köln Rodenkirchen";"Europe/Berlin";;;"Cities";;;101421;;
"CI_1009";"Reutlingen";"Europe/Berlin";;;"Cities";;;112627;;
"CI_1010";"Remscheid";"Europe/Berlin";;;"Cities";;;117118;;
"CI_1011";"Berlin Reinickendorf";"Europe/Berlin";;;"Cities";;;241756;;
"CI_1012";"Regensburg";"Europe/Berlin";;;"Cities";;;129151;;
"CI_1013";"Recklinghausen";"Europe/Berlin";;;"Cities";;;122438;;
"CI_1014";"Potsdam";"Europe/Berlin";;;"Cities";;;145292;;
"CI_1015";"Pforzheim";"Europe/Berlin";;;"Cities";;;119313;;
"CI_1016";"Berlin Pankow";"Europe/Berlin";;;"Cities";;;356019;;
"CI_1017";"Paderborn";"Europe/Berlin";;;"Cities";;;142161;;
"CI_1018";"Osnabrück";"Europe/Berlin";;;"Cities";;;166462;;
"CI_1019";"Oldenburg";"Europe/Berlin";;;"Cities";;;159218;;
"CI_1020";"Offenbach";"Europe/Berlin";;;"Cities";;;119192;;
"CI_1021";"Oberhausen";"Europe/Berlin";;;"Cities";;;219176;;
"CI_1022";"Nuremberg";"Europe/Berlin";;;"Cities";;;499237;;
"CI_1023";"Neue Neustadt";"Europe/Berlin";;;"Cities";;;226851;;
"CI_1024";"Neuß";"Europe/Berlin";;;"Cities";;;152457;;
"CI_1025";"Münster";"Europe/Berlin";;;"Cities";;;270184;;
"CI_1026";"München";"Europe/Berlin";;;"Cities";;;1260391;;
"CI_1027";"Mülheim an der Ruhr";"Europe/Berlin";;;"Cities";;;171000;;
"CI_1028";"Mönchengladbach";"Europe/Berlin";;;"Cities";;;261742;;
"CI_1029";"Moers";"Europe/Berlin";;;"Cities";;;107816;;
"CI_1030";"Mannheim";"Europe/Berlin";;;"Cities";;;307960;;
"CI_1031";"Mainz";"Europe/Berlin";;;"Cities";;;184997;;
"CI_1032";"Magdeburg";"Europe/Berlin";;;"Cities";;;229826;;
"CI_1033";"Ludwigshafen am Rhein";"Europe/Berlin";;;"Cities";;;163196;;
"CI_1034";"Lübeck";"Europe/Berlin";;;"Cities";;;212207;;
"CI_1035";"Leverkusen";"Europe/Berlin";;;"Cities";;;162738;;
"CI_1036";"Leipzig";"Europe/Berlin";;;"Cities";;;504971;;
"CI_1037";"Krefeld";"Europe/Berlin";;;"Cities";;;237984;;
"CI_1038";"Köln";"Europe/Berlin";;;"Cities";;;963395;;
"CI_1039";"Koblenz";"Europe/Berlin";;;"Cities";;;107319;;
"CI_1040";"Kiel";"Europe/Berlin";;;"Cities";;;232758;;
"CI_1041";"Kassel";"Europe/Berlin";;;"Cities";;;194501;;
"CI_1042";"Karlsruhe";"Europe/Berlin";;;"Cities";;;283799;;
"CI_1043";"Jena";"Europe/Berlin";;;"Cities";;;104712;;
"CI_1044";"Ingolstadt";"Europe/Berlin";;;"Cities";;;120658;;
"CI_1045";"Hildesheim";"Europe/Berlin";;;"Cities";;;103052;;
"CI_1046";"Herne";"Europe/Berlin";;;"Cities";;;172108;;
"CI_1047";"Heilbronn";"Europe/Berlin";;;"Cities";;;120733;;
"CI_1048";"Heidelberg";"Europe/Berlin";;;"Cities";;;143345;;
"CI_1049";"Harburg";"Europe/Berlin";;;"Cities";;;202571;;
"CI_1050";"Hannover";"Europe/Berlin";;;"Cities";;;515140;;
"CI_1051";"Hamm";"Europe/Berlin";;;"Cities";;;185327;;
"CI_1052";"Wandsbek";"Europe/Berlin";;;"Cities";;;411422;;
"CI_1053";"Marienthal";"Europe/Berlin";;;"Cities";;;287101;;
"CI_1054";"Eimsbüttel";"Europe/Berlin";;;"Cities";;;251907;;
"CI_1055";"Altona";"Europe/Berlin";;;"Cities";;;250192;;
"CI_1056";"Hamburg";"Europe/Berlin";;;"Cities";;;1739117;;
"CI_1057";"Halle";"Europe/Berlin";;;"Cities";;;234107;;
"CI_1058";"Hagen";"Europe/Berlin";;;"Cities";;;198972;;
"CI_1059";"Göttingen";"Europe/Berlin";;;"Cities";;;122149;;
"CI_1060";"Gera";"Europe/Berlin";;;"Cities";;;104659;;
"CI_1061";"Gelsenkirchen";"Europe/Berlin";;;"Cities";;;270028;;
"CI_1062";"Fürth";"Europe/Berlin";;;"Cities";;;112025;;
"CI_1063";"Freiburg";"Europe/Berlin";;;"Cities";;;215966;;
"CI_1064";"Frankfurt am Main";"Europe/Berlin";;;"Cities";;;650000;;
"CI_1065";"Essen";"Europe/Berlin";;;"Cities";;;593085;;
"CI_1066";"Erlangen";"Europe/Berlin";;;"Cities";;;102675;;
"CI_1067";"Erfurt";"Europe/Berlin";;;"Cities";;;203254;;
"CI_1068";"Düsseldorf";"Europe/Berlin";;;"Cities";;;573057;;
"CI_1069";"Duisburg";"Europe/Berlin";;;"Cities";;;504358;;
"CI_1070";"Dresden";"Europe/Berlin";;;"Cities";;;486854;;
"CI_1071";"Dortmund";"Europe/Berlin";;;"Cities";;;588462;;
"CI_1072";"Darmstadt";"Europe/Berlin";;;"Cities";;;140385;;
"CI_1073";"Chemnitz";"Europe/Berlin";;;"Cities";;;247220;;
"CI_1074";"Bremerhaven";"Europe/Berlin";;;"Cities";;;117446;;
"CI_1075";"Bremen";"Europe/Berlin";;;"Cities";;;546501;;
"CI_1076";"Braunschweig";"Europe/Berlin";;;"Cities";;;244715;;
"CI_1077";"Bottrop";"Europe/Berlin";;;"Cities";;;119909;;
"CI_1078";"Bonn";"Europe/Berlin";;;"Cities";;;313125;;
"CI_1079";"Bochum";"Europe/Berlin";;;"Cities";;;385729;;
"CI_1080";"Bielefeld";"Europe/Berlin";;;"Cities";;;331906;;
"CI_1081";"Berlin";"Europe/Berlin";;;"Cities";;;3426354;;
"CI_1082";"Bergisch Gladbach";"Europe/Berlin";;;"Cities";;;106184;;
"CI_1083";"Augsburg";"Europe/Berlin";;;"Cities";;;259196;;
"CI_1084";"Aachen";"Europe/Berlin";;;"Cities";;;265208;;
"CI_1085";"Berlin Mitte";"Europe/Berlin";;;"Cities";;;329078;;
"CI_1086";"Bochum-Hordel";"Europe/Berlin";;;"Cities";;;380000;;
"CI_1087";"Köln-Mülheim";"Europe/Berlin";;;"Cities";;;144625;;
"CI_1088";"Köln-Nippes";"Europe/Berlin";;;"Cities";;;110140;;
"CI_1089";"Halle Neustadt";"Europe/Berlin";;;"Cities";;;240000;;
"CI_1090";"Bergedorf";"Europe/Berlin";;;"Cities";;;119665;;
"CI_1091";"Berlin Steglitz Zehlendorf";"Europe/Berlin";;;"Cities";;;290506;;
"CI_1092";"Berlin Wilmersdorf";"Europe/Berlin";;;"Cities";;;317190;;
"CI_1093";"Berlin Spandau";"Europe/Berlin";;;"Cities";;;223862;;
"CI_1094";"Berlin Schöneberg";"Europe/Berlin";;;"Cities";;;116286;;
"CI_1095";"Djibouti";"Africa/Djibouti";;;"Cities";;;623891;;
"CI_1096";"Odense";"Europe/Copenhagen";;;"Cities";;;145931;;
"CI_1097";"Copenhagen";"Europe/Copenhagen";;;"Cities";;;1153615;;
"CI_1098";"Århus";"Europe/Copenhagen";;;"Cities";;;237551;;
"CI_1099";"Aalborg";"Europe/Copenhagen";;;"Cities";;;122219;;
"CI_1100";"Santo Domingo";"America/Santo Domingo";;;"Cities";;;2201941;;
"CI_1101";"Santiago de los Caballeros";"America/Santo Domingo";;;"Cities";;;1200000;;
"CI_1102";"San Pedro de Macorís";"America/Santo Domingo";;;"Cities";;;217899;;
"CI_1103";"San Francisco de Macorís";"America/Santo Domingo";;;"Cities";;;124763;;
"CI_1104";"Puerto Plata";"America/Santo Domingo";;;"Cities";;;146000;;
"CI_1105";"Salvaleón de Higüey";"America/Santo Domingo";;;"Cities";;;123787;;
"CI_1106";"Punta Cana";"America/Santo Domingo";;;"Cities";;;100023;;
"CI_1107";"La Romana";"America/Santo Domingo";;;"Cities";;;208437;;
"CI_1108";"Concepción de La Vega";"America/Santo Domingo";;;"Cities";;;102426;;
"CI_1109";"San Cristóbal";"America/Santo Domingo";;;"Cities";;;154040;;
"CI_1110";"Boumerdas";"Africa/Algiers";;;"Cities";;;786499;;
"CI_1111";"Tlemcen";"Africa/Algiers";;;"Cities";;;132341;;
"CI_1112";"Skikda";"Africa/Algiers";;;"Cities";;;162702;;
"CI_1113";"Sidi Bel Abbès";"Africa/Algiers";;;"Cities";;;191769;;
"CI_1114";"Saïda";"Africa/Algiers";;;"Cities";;;127497;;
"CI_1115";"Oum el Bouaghi";"Africa/Algiers";;;"Cities";;;100821;;
"CI_1116";"Ouargla";"Africa/Algiers";;;"Cities";;;129402;;
"CI_1117";"Oran";"Africa/Algiers";;;"Cities";;;645984;;
"CI_1118";"Mostaganem";"Africa/Algiers";;;"Cities";;;130000;;
"CI_1119";"Médéa";"Africa/Algiers";;;"Cities";;;147707;;
"CI_1120";"Laghouat";"Africa/Algiers";;;"Cities";;;113872;;
"CI_1121";"Guelma";"Africa/Algiers";;;"Cities";;;123590;;
"CI_1122";"El Eulma";"Africa/Algiers";;;"Cities";;;128351;;
"CI_1123";"El Achir";"Africa/Algiers";;;"Cities";;;158333;;
"CI_1124";"Ech Chettia";"Africa/Algiers";;;"Cities";;;167955;;
"CI_1125";"Constantine";"Africa/Algiers";;;"Cities";;;450097;;
"CI_1126";"Bordj el Kiffan";"Africa/Algiers";;;"Cities";;;123246;;
"CI_1127";"Bejaïa";"Africa/Algiers";;;"Cities";;;164103;;
"CI_1128";"Béchar";"Africa/Algiers";;;"Cities";;;143382;;
"CI_1129";"Batna";"Africa/Algiers";;;"Cities";;;280798;;
"CI_1130";"Baraki";"Africa/Algiers";;;"Cities";;;105402;;
"CI_1131";"Bab Ezzouar";"Africa/Algiers";;;"Cities";;;275630;;
"CI_1132";"Annaba";"Africa/Algiers";;;"Cities";;;206570;;
"CI_1133";"Algiers";"Africa/Algiers";;;"Cities";;;1977663;;
"CI_1134";"Aïn Oussera";"Africa/Algiers";;;"Cities";;;118687;;
"CI_1135";"Aïn Beïda";"Africa/Algiers";;;"Cities";;;105765;;
"CI_1136";"Santo Domingo de los Colorados";"America/Guayaquil";;;"Cities";;;200421;;
"CI_1137";"Riobamba";"America/Guayaquil";;;"Cities";;;124478;;
"CI_1138";"Quito";"America/Guayaquil";;;"Cities";;;1399814;;
"CI_1139";"Quevedo";"America/Guayaquil";;;"Cities";;;119436;;
"CI_1140";"Portoviejo";"America/Guayaquil";;;"Cities";;;170326;;
"CI_1141";"Manta";"America/Guayaquil";;;"Cities";;;183166;;
"CI_1142";"Machala";"America/Guayaquil";;;"Cities";;;198123;;
"CI_1143";"Loja";"America/Guayaquil";;;"Cities";;;117796;;
"CI_1144";"Ibarra";"America/Guayaquil";;;"Cities";;;108666;;
"CI_1145";"Guayaquil";"America/Guayaquil";;;"Cities";;;1952029;;
"CI_1146";"Durán";"America/Guayaquil";;;"Cities";;;167784;;
"CI_1147";"Cuenca";"America/Guayaquil";;;"Cities";;;276964;;
"CI_1148";"Ambato";"America/Guayaquil";;;"Cities";;;154369;;
"CI_1149";"Tartu";"Europe/Tallinn";;;"Cities";;;101092;;
"CI_1150";"Tallinn";"Europe/Tallinn";;;"Cities";;;394024;;
"CI_1151";"Tanda";"Africa/Cairo";;;"Cities";;;404901;;
"CI_1152";"Ṭalkha";"Africa/Cairo";;;"Cities";;;157737;;
"CI_1153";"Sūhāj";"Africa/Cairo";;;"Cities";;;209419;;
"CI_1154";"Qinā";"Africa/Cairo";;;"Cities";;;235362;;
"CI_1155";"Qalyūb";"Africa/Cairo";;;"Cities";;;100495;;
"CI_1156";"Mallawī";"Africa/Cairo";;;"Cities";;;142504;;
"CI_1157";"Kafr ash Shaykh";"Africa/Cairo";;;"Cities";;;143970;;
"CI_1158";"Kafr ad Dawwār";"Africa/Cairo";;;"Cities";;;267370;;
"CI_1159";"Jirjā";"Africa/Cairo";;;"Cities";;;128250;;
"CI_1160";"Idkū";"Africa/Cairo";;;"Cities";;;105599;;
"CI_1161";"Ḩalwān";"Africa/Cairo";;;"Cities";;;230000;;
"CI_1162";"Disūq";"Africa/Cairo";;;"Cities";;;102037;;
"CI_1163";"Dikirnis";"Africa/Cairo";;;"Cities";;;137542;;
"CI_1164";"Damanhūr";"Africa/Cairo";;;"Cities";;;227943;;
"CI_1165";"Port Said";"Africa/Cairo";;;"Cities";;;538378;;
"CI_1166";"Bilqās Qism Awwal";"Africa/Cairo";;;"Cities";;;103596;;
"CI_1167";"Bilbays";"Africa/Cairo";;;"Cities";;;129211;;
"CI_1168";"Banī Suwayf";"Africa/Cairo";;;"Cities";;;189624;;
"CI_1169";"Banhā";"Africa/Cairo";;;"Cities";;;167029;;
"CI_1170";"Az Zaqāzīq";"Africa/Cairo";;;"Cities";;;285097;;
"CI_1171";"Asyūţ";"Africa/Cairo";;;"Cities";;;420585;;
"CI_1172";"Aswān";"Africa/Cairo";;;"Cities";;;241261;;
"CI_1173";"Suez";"Africa/Cairo";;;"Cities";;;488125;;
"CI_1174";"Luxor";"Africa/Cairo";;;"Cities";;;422407;;
"CI_1175";"Cairo";"Africa/Cairo";;;"Cities";;;7734614;;
"CI_1176";"Al Minyā";"Africa/Cairo";;;"Cities";;;227150;;
"CI_1177";"Al Manşūrah";"Africa/Cairo";;;"Cities";;;420195;;
"CI_1178";"Al Maḩallah al Kubrá";"Africa/Cairo";;;"Cities";;;431052;;
"CI_1179";"Al Jīzah";"Africa/Cairo";;;"Cities";;;2443203;;
"CI_1180";"Ismailia";"Africa/Cairo";;;"Cities";;;284813;;
"CI_1181";"Alexandria";"Africa/Cairo";;;"Cities";;;3811516;;
"CI_1182";"Al Ḩawāmidīyah";"Africa/Cairo";;;"Cities";;;106841;;
"CI_1183";"Al Fayyūm";"Africa/Cairo";;;"Cities";;;306393;;
"CI_1184";"Al ‘Arīsh";"Africa/Cairo";;;"Cities";;;128855;;
"CI_1185";"Abū Kabīr";"Africa/Cairo";;;"Cities";;;100684;;
"CI_1186";"Idfu";"Africa/Cairo";;;"Cities";;;166102;;
"CI_1187";"Laâyoune / El Aaiún";"Africa/El Aaiun";;;"Cities";;;188084;;
"CI_1188";"Asmara";"Africa/Asmara";;;"Cities";;;563930;;
"CI_1189";"Valencia";"Europe/Madrid";;;"Cities";;;814208;;
"CI_1190";"Torrevieja";"Europe/Madrid";;;"Cities";;;101792;;
"CI_1191";"Telde";"Atlantic/Canary";;;"Cities";;;100015;;
"CI_1192";"Sevilla";"Europe/Madrid";;;"Cities";;;703206;;
"CI_1193";"Santa Cruz de Tenerife";"Atlantic/Canary";;;"Cities";;;222417;;
"CI_1194";"La Laguna";"Atlantic/Canary";;;"Cities";;;150661;;
"CI_1195";"Palma";"Europe/Madrid";;;"Cities";;;401270;;
"CI_1196";"Murcia";"Europe/Madrid";;;"Cities";;;436870;;
"CI_1197";"Marbella";"Europe/Madrid";;;"Cities";;;134623;;
"CI_1198";"Málaga";"Europe/Madrid";;;"Cities";;;568305;;
"CI_1199";"Las Palmas de Gran Canaria";"Atlantic/Canary";;;"Cities";;;381847;;
"CI_1200";"Jerez de la Frontera";"Europe/Madrid";;;"Cities";;;207532;;
"CI_1201";"Jaén";"Europe/Madrid";;;"Cities";;;116557;;
"CI_1202";"Huelva";"Europe/Madrid";;;"Cities";;;148806;;
"CI_1203";"Granada";"Europe/Madrid";;;"Cities";;;234325;;
"CI_1204";"Elche";"Europe/Madrid";;;"Cities";;;230112;;
"CI_1205";"Dos Hermanas";"Europe/Madrid";;;"Cities";;;122943;;
"CI_1206";"Córdoba";"Europe/Madrid";;;"Cities";;;328428;;
"CI_1207";"Castelló de la Plana";"Europe/Madrid";;;"Cities";;;180005;;
"CI_1208";"Cartagena";"Europe/Madrid";;;"Cities";;;211996;;
"CI_1209";"Cadiz";"Europe/Madrid";;;"Cities";;;126766;;
"CI_1210";"Badajoz";"Europe/Madrid";;;"Cities";;;148334;;
"CI_1211";"Almería";"Europe/Madrid";;;"Cities";;;188810;;
"CI_1212";"Alicante";"Europe/Madrid";;;"Cities";;;334757;;
"CI_1213";"Algeciras";"Europe/Madrid";;;"Cities";;;116209;;
"CI_1214";"Albacete";"Europe/Madrid";;;"Cities";;;169716;;
"CI_1215";"Zaragoza";"Europe/Madrid";;;"Cities";;;674317;;
"CI_1216";"Vitoria-Gasteiz";"Europe/Madrid";;;"Cities";;;235661;;
"CI_1217";"Vigo";"Europe/Madrid";;;"Cities";;;297332;;
"CI_1218";"Valladolid";"Europe/Madrid";;;"Cities";;;317864;;
"CI_1219";"Torrejón de Ardoz";"Europe/Madrid";;;"Cities";;;118162;;
"CI_1220";"Terrassa";"Europe/Madrid";;;"Cities";;;210941;;
"CI_1221";"Tarragona";"Europe/Madrid";;;"Cities";;;140323;;
"CI_1222";"Santander";"Europe/Madrid";;;"Cities";;;182700;;
"CI_1223";"Santa Coloma de Gramenet";"Europe/Madrid";;;"Cities";;;119717;;
"CI_1224";"San Sebastián";"Europe/Madrid";;;"Cities";;;185357;;
"CI_1225";"Salamanca";"Europe/Madrid";;;"Cities";;;155619;;
"CI_1226";"Sabadell";"Europe/Madrid";;;"Cities";;;206493;;
"CI_1227";"Reus";"Europe/Madrid";;;"Cities";;;107118;;
"CI_1228";"Parla";"Europe/Madrid";;;"Cities";;;115611;;
"CI_1229";"Pamplona";"Europe/Madrid";;;"Cities";;;198491;;
"CI_1230";"Oviedo";"Europe/Madrid";;;"Cities";;;224005;;
"CI_1231";"Ourense";"Europe/Madrid";;;"Cities";;;107742;;
"CI_1232";"Móstoles";"Europe/Madrid";;;"Cities";;;206478;;
"CI_1233";"Mataró";"Europe/Madrid";;;"Cities";;;121722;;
"CI_1234";"Madrid";"Europe/Madrid";;;"Cities";;;3255944;;
"CI_1235";"Logroño";"Europe/Madrid";;;"Cities";;;152107;;
"CI_1236";"Lleida";"Europe/Madrid";;;"Cities";;;135919;;
"CI_1237";"León";"Europe/Madrid";;;"Cities";;;134305;;
"CI_1238";"Leganés";"Europe/Madrid";;;"Cities";;;186066;;
"CI_1239";"A Coruña";"Europe/Madrid";;;"Cities";;;246056;;
"CI_1240";"L'Hospitalet de Llobregat";"Europe/Madrid";;;"Cities";;;257038;;
"CI_1241";"Gijón";"Europe/Madrid";;;"Cities";;;277554;;
"CI_1242";"Getafe";"Europe/Madrid";;;"Cities";;;167164;;
"CI_1243";"Fuenlabrada";"Europe/Madrid";;;"Cities";;;197836;;
"CI_1244";"Burgos";"Europe/Madrid";;;"Cities";;;178966;;
"CI_1245";"Bilbao";"Europe/Madrid";;;"Cities";;;354860;;
"CI_1246";"Barcelona";"Europe/Madrid";;;"Cities";;;1621537;;
"CI_1247";"Badalona";"Europe/Madrid";;;"Cities";;;219547;;
"CI_1248";"Alcorcón";"Europe/Madrid";;;"Cities";;;167967;;
"CI_1249";"Alcobendas";"Europe/Madrid";;;"Cities";;;109104;;
"CI_1250";"Alcalá de Henares";"Europe/Madrid";;;"Cities";;;204574;;
"CI_1251";"Nou Barris";"Europe/Madrid";;;"Cities";;;164981;;
"CI_1252";"Eixample";"Europe/Madrid";;;"Cities";;;262485;;
"CI_1253";"Sant Martí";"Europe/Madrid";;;"Cities";;;221029;;
"CI_1254";"Ciutat Vella";"Europe/Madrid";;;"Cities";;;111290;;
"CI_1255";"Delicias";"Europe/Madrid";;;"Cities";;;110520;;
"CI_1256";"Nazrēt";"Africa/Addis Ababa";;;"Cities";;;213995;;
"CI_1257";"Mek’elē";"Africa/Addis Ababa";;;"Cities";;;215546;;
"CI_1258";"Jīma";"Africa/Addis Ababa";;;"Cities";;;128306;;
"CI_1259";"Gonder";"Africa/Addis Ababa";;;"Cities";;;153914;;
"CI_1260";"Dirē Dawa";"Africa/Addis Ababa";;;"Cities";;;252279;;
"CI_1261";"Desē";"Africa/Addis Ababa";;;"Cities";;;136056;;
"CI_1262";"Debre Zeyit";"Africa/Addis Ababa";;;"Cities";;;104215;;
"CI_1263";"Bahir Dar";"Africa/Addis Ababa";;;"Cities";;;168899;;
"CI_1264";"Āwasa";"Africa/Addis Ababa";;;"Cities";;;133097;;
"CI_1265";"Addis Ababa";"Africa/Addis Ababa";;;"Cities";;;2757729;;
"CI_1266";"Vantaa";"Europe/Helsinki";;;"Cities";;;190058;;
"CI_1267";"Turku";"Europe/Helsinki";;;"Cities";;;175945;;
"CI_1268";"Tampere";"Europe/Helsinki";;;"Cities";;;202687;;
"CI_1269";"Oulu";"Europe/Helsinki";;;"Cities";;;128618;;
"CI_1270";"Helsinki";"Europe/Helsinki";;;"Cities";;;558457;;
"CI_1271";"Espoo";"Europe/Helsinki";;;"Cities";;;229527;;
"CI_1272";"Villeurbanne";"Europe/Paris";;;"Cities";;;131445;;
"CI_1273";"Tours";"Europe/Paris";;;"Cities";;;141621;;
"CI_1274";"Toulouse";"Europe/Paris";;;"Cities";;;433055;;
"CI_1275";"Toulon";"Europe/Paris";;;"Cities";;;168701;;
"CI_1276";"Strasbourg";"Europe/Paris";;;"Cities";;;274845;;
"CI_1277";"Saint-Étienne";"Europe/Paris";;;"Cities";;;176280;;
"CI_1278";"Rouen";"Europe/Paris";;;"Cities";;;112787;;
"CI_1279";"Rennes";"Europe/Paris";;;"Cities";;;209375;;
"CI_1280";"Reims";"Europe/Paris";;;"Cities";;;196565;;
"CI_1281";"Perpignan";"Europe/Paris";;;"Cities";;;110706;;
"CI_1282";"Paris";"Europe/Paris";;;"Cities";;;2138551;;
"CI_1283";"Orléans";"Europe/Paris";;;"Cities";;;124149;;
"CI_1284";"Nîmes";"Europe/Paris";;;"Cities";;;148236;;
"CI_1285";"Nice";"Europe/Paris";;;"Cities";;;338620;;
"CI_1286";"Nantes";"Europe/Paris";;;"Cities";;;277269;;
"CI_1287";"Nancy";"Europe/Paris";;;"Cities";;;105334;;
"CI_1288";"Mulhouse";"Europe/Paris";;;"Cities";;;111430;;
"CI_1289";"Montpellier";"Europe/Paris";;;"Cities";;;248252;;
"CI_1290";"Metz";"Europe/Paris";;;"Cities";;;123914;;
"CI_1291";"Marseille";"Europe/Paris";;;"Cities";;;794811;;
"CI_1292";"Lyon";"Europe/Paris";;;"Cities";;;472317;;
"CI_1293";"Limoges";"Europe/Paris";;;"Cities";;;141176;;
